Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1073741825,0,,,,,,Windows 11,21H2,Pro,2022/07/19,22000.795,Automatic certificate enrollment for {Context} failed to download certificates for {StoreName} store from {LdapStore} ({ErrorCode}). {ErrorMsg},{Context} | {StoreName} | {LdapStore} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 11,21H1,Pro,2022/07/19,19043.1826,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,2004,Pro,2021/05/11,19041.985,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,2004,Pro,2021/04/13,19041.928,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,2004,Pro,2021/03/09,19041.867,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,2004,Pro,2021/02/09,19041.804,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,2004,Pro,2021/01/12,19041.746,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,2004,Pro,2020/12/08,19041.685,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,2004,Pro,2020/11/10,19041.63,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,2004,Pro,2020/10/13,19041.572,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,2004,Pro,2020/09/08,19041.508,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,2004,Pro,2020/08/11,19041.45,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,2004,Pro,2020/07/14,19041.388,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,2004,Pro,2020/06/09,19041.329,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,2004,Pro,2020/05/27,19041.264,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,2004,Pro,2020/04/16,19041.208,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,2004,Pro,2021/07/13,19041.111,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,1909,Pro,2020/07/14,18363.959,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,1909,Pro,2020/06/09,18363.9,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,1909,Pro,2020/05/12,18363.836,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,1909,Pro,2020/04/14,18363.778,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,1909,Pro,2020/03/12,18363.72,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,1909,Pro,2020/02/11,18363.657,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,1909,Pro,2020/01/14,18363.592,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,1909,Pro,2019/12/10,18363.535,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,1909,Pro,2019/10/05,18363.418,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,1909,Pro,2021/04/13,18363.15,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,1909,Pro,2021/03/09,18363.144,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
2147483663,0,,,,,,Windows 10,1903,Pro,2020/07/14,18362.959,Automatic certificate enrollment for {Context} failed to contact the active directory ({ErrorCode}). {ErrorMsg} Enrollment will not be performed.,{Context} | {ErrorCode} | {ErrorMsg}
