Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,2004,Pro,2021/11/09,19041.1348,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,20H2,Pro,2021/11/09,19041.1348,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,2004,Pro,2021/10/12,19041.1288,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,20H2,Pro,2021/10/12,19041.1288,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,2004,Pro,2021/09/14,19041.1237,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,20H2,Pro,2021/09/14,19041.1237,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,2004,Pro,2021/08/10,19041.1165,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,20H2,Pro,2021/08/10,19041.1165,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,2004,Pro,2021/07/13,19041.111,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,20H2,Pro,2021/07/13,19041.111,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,2004,Pro,2021/06/08,19041.1052,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1909,Pro,2020/07/14,18363.959,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1909,Pro,2020/06/09,18363.9,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1909,Pro,2020/05/12,18363.836,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1909,Pro,2020/04/14,18363.778,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1909,Pro,2020/03/12,18363.72,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1909,Pro,2020/02/11,18363.657,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1909,Pro,2020/01/14,18363.592,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1909,Pro,2019/12/10,18363.535,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1909,Pro,2019/10/05,18363.418,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1909,Pro,2021/06/08,18363.1621,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1909,Pro,2021/05/11,18363.1556,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1909,Pro,2021/04/13,18363.15,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1909,Pro,2021/03/09,18363.144,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1909,Pro,2021/02/11,18363.1379,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1909,Pro,2021/01/12,18363.1316,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1909,Pro,2020/12/08,18363.1256,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1909,Pro,2020/11/10,18363.1198,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1909,Pro,2020/10/13,18363.1139,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1909,Pro,2020/09/08,18363.1082,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1909,Pro,2020/08/11,18363.1016,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1903,Pro,2020/07/14,18362.959,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1903,Pro,2020/05/12,18362.836,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1903,Pro,2020/03/12,18362.72,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1903,Pro,2020/02/11,18362.657,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1903,Pro,2019/12/10,18362.535,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1903,Pro,2019/11/12,18362.476,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1903,Pro,2019/09/10,18362.356,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1903,Pro,2019/03/29,18362.3,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1903,Pro,2019/07/09,18362.239,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1903,Pro,2019/06/11,18362.175,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1903,Pro,2020/12/08,18362.1256,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1903,Pro,2020/11/10,18362.1198,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1903,Pro,2020/10/13,18362.1139,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1903,Pro,2020/09/08,18362.1082,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1903,Pro,2019/12/10,18362.1016,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1809,Pro,2020/01/14,17763.973,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1809,Pro,2019/12/10,17763.914,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1809,Pro,2019/11/12,17763.864,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1809,Pro,2019/10/08,17763.805,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1809,Pro,2019/09/10,17763.737,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1809,Pro,2019/08/13,17763.678,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1809,Pro,2019/07/09,17763.615,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1809,Pro,2019/06/11,17763.557,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1809,Pro,2019/05/19,17763.504,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1809,Pro,2019/04/09,17763.437,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1809,Pro,2019/03/12,17763.379,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows Server 2019,1809,Standard,2022/11/15,17763.365,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1809,Pro,2019/02/12,17763.316,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1803,Pro,2019/01/08,17763.253,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10007,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1809,Pro,2018/12/11,17763.194,Posting Network Disconnected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
