Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
13,0,Verbose,RTWorkQueue Extended,WorkQueue: RTLockAcquire,Stop,,Windows 10,1809,Pro,2020/05/12,17763.1217,WorkQueue Extended RTLockAcquire: Stop workQueueID={WorkQueueID},{WorkQueueID}
13,0,Verbose,RTWorkQueue Extended,WorkQueue: RTLockAcquire,Stop,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,WorkQueue Extended RTLockAcquire: Stop workQueueID={WorkQueueID},{WorkQueueID}
13,0,Verbose,RTWorkQueue Extended,WorkQueue: RTLockAcquire,Stop,,Windows 10,1809,Pro,2020/04/14,17763.1158,WorkQueue Extended RTLockAcquire: Stop workQueueID={WorkQueueID},{WorkQueueID}
13,0,Verbose,RTWorkQueue Extended,WorkQueue: RTLockAcquire,Stop,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,WorkQueue Extended RTLockAcquire: Stop workQueueID={WorkQueueID},{WorkQueueID}
13,0,Verbose,RTWorkQueue Extended,WorkQueue: RTLockAcquire,Stop,,Windows 10,1809,Pro,2020/03/12,17763.1098,WorkQueue Extended RTLockAcquire: Stop workQueueID={WorkQueueID},{WorkQueueID}
13,0,Verbose,RTWorkQueue Extended,WorkQueue: RTLockAcquire,Stop,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,WorkQueue Extended RTLockAcquire: Stop workQueueID={WorkQueueID},{WorkQueueID}
13,0,Verbose,RTWorkQueue Extended,WorkQueue: RTLockAcquire,Stop,,Windows 10,1809,Pro,2018/11/13,17763.107,WorkQueue Extended RTLockAcquire: Stop workQueueID={WorkQueueID},{WorkQueueID}
13,0,Verbose,RTWorkQueue Extended,WorkQueue: RTLockAcquire,Stop,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,WorkQueue Extended RTLockAcquire: Stop workQueueID={WorkQueueID},{WorkQueueID}
13,0,Verbose,RTWorkQueue Extended,WorkQueue: RTLockAcquire,Stop,,Windows 10,1809,Pro,2020/02/11,17763.1039,WorkQueue Extended RTLockAcquire: Stop workQueueID={WorkQueueID},{WorkQueueID}
13,0,Verbose,RTWorkQueue Extended,WorkQueue: RTLockAcquire,Stop,,Windows 10,1803,Pro,2019/08/13,17134.95,WorkQueue Extended RTLockAcquire: Stop workQueueID={WorkQueueID},{WorkQueueID}
13,0,Verbose,RTWorkQueue Extended,WorkQueue: RTLockAcquire,Stop,,Windows 10,1803,Pro,2019/07/09,17134.885,WorkQueue Extended RTLockAcquire: Stop workQueueID={WorkQueueID},{WorkQueueID}
13,0,Verbose,RTWorkQueue Extended,WorkQueue: RTLockAcquire,Stop,,Windows 10,1803,Pro,2019/06/11,17134.829,WorkQueue Extended RTLockAcquire: Stop workQueueID={WorkQueueID},{WorkQueueID}
13,0,Verbose,RTWorkQueue Extended,WorkQueue: RTLockAcquire,Stop,,Windows 10,1803,Pro,2019/05/19,17134.766,WorkQueue Extended RTLockAcquire: Stop workQueueID={WorkQueueID},{WorkQueueID}
13,0,Verbose,RTWorkQueue Extended,WorkQueue: RTLockAcquire,Stop,,Windows 10,1803,Pro,2019/04/09,17134.706,WorkQueue Extended RTLockAcquire: Stop workQueueID={WorkQueueID},{WorkQueueID}
13,0,Verbose,RTWorkQueue Extended,WorkQueue: RTLockAcquire,Stop,,Windows 10,1803,Pro,2019/03/12,17134.648,WorkQueue Extended RTLockAcquire: Stop workQueueID={WorkQueueID},{WorkQueueID}
13,0,Verbose,RTWorkQueue Extended,WorkQueue: RTLockAcquire,Stop,,Windows 10,1803,Pro,2019/01/08,17134.523,WorkQueue Extended RTLockAcquire: Stop workQueueID={WorkQueueID},{WorkQueueID}
13,0,Verbose,RTWorkQueue Extended,WorkQueue: RTLockAcquire,Stop,,Windows 10,1803,Pro,2018/09/11,17134.285,WorkQueue Extended RTLockAcquire: Stop workQueueID={WorkQueueID},{WorkQueueID}
13,0,Verbose,RTWorkQueue Extended,WorkQueue: RTLockAcquire,Stop,,Windows 10,1803,Pro,2018/08/14,17134.228,WorkQueue Extended RTLockAcquire: Stop workQueueID={WorkQueueID},{WorkQueueID}
13,0,Verbose,RTWorkQueue Extended,WorkQueue: RTLockAcquire,Stop,,Windows 10,1803,Pro,2018/06/12,17134.112,WorkQueue Extended RTLockAcquire: Stop workQueueID={WorkQueueID},{WorkQueueID}
13,0,Verbose,RTWorkQueue Extended,WorkQueue: RTLockAcquire,Stop,,Windows 10,1803,Pro,2019/09/10,17134.1006,WorkQueue Extended RTLockAcquire: Stop workQueueID={WorkQueueID},{WorkQueueID}
13,0,Verbose,RTWorkQueue Extended,WorkQueue: RTLockAcquire,Stop,,Windows 10,1803,Pro,1970/01/01,17134.1,WorkQueue Extended RTLockAcquire: Stop workQueueID={WorkQueueID},{WorkQueueID}
13,0,Verbose,RTWorkQueue Extended,WorkQueue: RTLockAcquire,Stop,,Windows 10,1709,Pro,2017/11/14,16299.64,WorkQueue Extended RTLockAcquire: Stop workQueueID={WorkQueueID},{WorkQueueID}
13,0,Verbose,RTWorkQueue Extended,WorkQueue: RTLockAcquire,Stop,,Windows 10,1709,Pro,2017/11/14,16299.15,WorkQueue Extended RTLockAcquire: Stop workQueueID={WorkQueueID},{WorkQueueID}
13,0,Verbose,RTWorkQueue Extended,WorkQueue: RTLockAcquire,Stop,,Windows 10,1709,Pro,2017/12/12,16299.125,WorkQueue Extended RTLockAcquire: Stop workQueueID={WorkQueueID},{WorkQueueID}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 11,21H2,Pro,2022/06/21,22000.739,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 11,21H2,Pro,2022/05/17,22000.675,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 11,21H2,Pro,2022/04/19,22000.613,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 11,21H2,Pro,2022/03/15,22000.556,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 11,21H2,Pro,2022/02/15,22000.493,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 11,21H2,Pro,2022/01/11,22000.434,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 11,21H2,Pro,2021/12/14,22000.376,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 11,21H2,Pro,2021/11/09,22000.318,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 11,21H2,Pro,2021/09/16,22000.194,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,21H2,Pro,2022/06/21,19044.1766,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,21H2,Pro,2022/05/17,19044.1706,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,21H2,Pro,2022/04/19,19044.1645,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,21H2,Pro,2022/01/11,19044.1466,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,21H2,Pro,2021/10/12,19044.1288,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,21H1,Pro,2021/04/13,19043.928,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,21H1,Pro,2022/06/21,19043.1766,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,21H1,Pro,2022/05/17,19043.1706,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,21H1,Pro,2022/04/19,19043.1645,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,21H1,Pro,2022/01/11,19043.1466,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,21H2,Pro,2021/12/14,19043.1415,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,21H1,Pro,2021/12/14,19043.1415,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,21H1,Pro,2021/11/09,19043.1348,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,21H1,Pro,2021/10/12,19043.1288,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,21H1,Pro,2021/09/14,19043.1237,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,21H1,Pro,2021/08/10,19043.1165,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,21H1,Pro,2021/07/13,19043.111,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,21H1,Pro,2021/06/08,19043.1052,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,20H2,Pro,2022/04/19,19042.1645,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,20H2,Pro,2022/01/11,19042.1466,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,2004,Pro,2021/05/11,19041.985,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,20H2,Pro,2021/05/11,19041.985,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,2004,Pro,2021/04/13,19041.928,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,20H2,Pro,2021/04/13,19041.928,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,2004,Pro,2021/03/09,19041.867,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,20H2,Pro,2021/03/09,19041.867,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,2004,Pro,2021/02/09,19041.804,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,20H2,Pro,2021/02/09,19041.804,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,2004,Pro,2021/01/12,19041.746,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,20H2,Pro,2021/01/12,19041.746,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,2004,Pro,2020/12/08,19041.685,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,20H2,Pro,2020/12/08,19041.685,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,20H2,Pro,2020/11/19,19041.631,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,2004,Pro,2020/11/10,19041.63,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,2004,Pro,2020/10/13,19041.572,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,2004,Pro,2020/09/08,19041.508,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,2004,Pro,2020/08/11,19041.45,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,2004,Pro,2020/07/14,19041.388,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,2004,Pro,2020/06/09,19041.329,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,2004,Pro,2020/05/27,19041.264,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,2004,Pro,2020/04/16,19041.208,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,21H2,Pro,2022/03/15,19041.1586,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,21H1,Pro,2022/03/15,19041.1586,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,20H2,Pro,2022/03/15,19041.1586,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,21H2,Pro,2022/02/15,19041.1526,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,21H1,Pro,2022/02/15,19041.1526,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,20H2,Pro,2022/02/15,19041.1526,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,20H2,Pro,2021/12/14,19041.1415,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,2004,Pro,2021/11/09,19041.1348,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,20H2,Pro,2021/11/09,19041.1348,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,2004,Pro,2021/10/12,19041.1288,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,20H2,Pro,2021/10/12,19041.1288,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,2004,Pro,2021/09/14,19041.1237,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
14,0,Verbose,RTWorkQueue Extended,WorkQueue: TimerCallback,Start,,Windows 10,20H2,Pro,2021/09/14,19041.1237,WorkQueue Extended TimerCallback: Start object={workqueue} id={WorkQueueID} mode={Mode},{workqueue} | {WorkQueueID} | {Mode}
